"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-06","0.09","0.0","0.0",,"67","43",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-07","0.25","0.0","0.0",,"62","50",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-08","0.06","0.0","0.0",,"63","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-09","0.00","0.0","0.0",,"66","44",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-10","0.28","0.0","0.0",,"55","46",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-11","0.01","0.0","0.0",,"58","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-12","0.38","0.0","0.0",,"50","46",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-13","0.14","0.0","0.0",,"56","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-14","0.00","0.0","0.0",,"57","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-15","0.00","0.0","0.0",,"65","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-16","0.00","0.0","0.0",,"64","43",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-17","0.12","0.0","0.0",,"55","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-18","1.10","0.0","0.0",,"64","48",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-19","0.46","0.0","0.0",,"55","50",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-20","0.07","0.0","0.0",,"54","47",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-21","0.74","0.0","0.0",,"58","46",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-22","0.00","0.0","0.0",,"60","52",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-23","0.00","0.0","0.0",,"66","49",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-24","0.00","0.0","0.0",,"66","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-25","0.01","0.0","0.0",,"57","44",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-26","0.00","0.0","0.0",,"60","48",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-27","0.00","0.0","0.0",,"66","45",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-28","0.00","0.0","0.0",,"65","43",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-29","0.00","0.0","0.0",,"59","43",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-30","0.00","0.0","0.0",,"63","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-10-31","0.00","0.0","0.0",,"59","36",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-01","0.08","0.0","0.0",,"57","49",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-02","0.20","0.0","0.0",,"51","42",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-03","0.50","0.0","0.0",,"44","31",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-04","0.35","0.0","0.0",,"40","30",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-05","0.47","0.0","0.0",,"40","36",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-06","0.00","0.0","0.0",,"49","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-07","0.00","0.0","0.0",,"48","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-08","0.07","0.0","0.0",,"56","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-09","0.31","0.0","0.0",,"51","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-10","0.00","0.0","0.0",,"53","38",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-11","0.13","0.0","0.0",,"50","39",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-12","0.47","0.0","0.0",,"56","47",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-13","0.35","0.0","0.0",,"54","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-14","0.08","0.0","0.0",,"55","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-15","0.49","0.0","0.0",,"50","45",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-16","0.06","0.0","0.0",,"46","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-17","0.00","0.0","0.0",,"50","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-18","0.00","0.0","0.0",,"54","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-19","0.27","0.0","0.0",,"51","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-20","0.42","0.0","0.0",,"51","40",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-21","1.61","0.0","0.0",,"55","40",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-22","0.50","0.0","0.0",,"63","53",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-23","0.34","0.0","0.0",,"59","49",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-24","0.03","0.0","0.0",,"52","47",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-25","0.19","0.0","0.0",,"51","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-26","0.47","0.0","0.0",,"57","44",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-27","0.00","0.0","0.0",,"50","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-28","0.60","0.0","0.0",,"49","43",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-29","0.00","0.0","0.0",,"51","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-11-30","0.33","0.0","0.0",,"47","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-01","0.15","0.0","0.0",,"48","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-02","0.70","0.0","0.0",,"45","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-03","0.06","0.0","0.0",,"45","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-04","0.00","0.0","0.0",,"42","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-05","0.00","0.0","0.0",,"46","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-06","0.00","0.0","0.0",,"53","37",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-07","0.00","0.0","0.0",,"55","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-08","0.00","0.0","0.0",,"47","28",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-09","0.00","0.0","0.0",,"45","31",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-10","0.00","0.0","0.0",,"49","33",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-11","0.00","0.0","0.0",,"49","29",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-12","0.00","0.0","0.0",,"46","31",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-13","0.00","0.0","0.0",,"48","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-14","0.00","0.0","0.0",,"51","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-15","0.03","0.0","0.0",,"46","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-16","0.08","0.0","0.0",,"45","36",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-17","0.01","0.0","0.0",,"51","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-18","0.77","0.0","0.0",,"51","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-19","1.23","0.0","0.0",,"49","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-20","0.14","0.0","0.0",,"45","29",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-21","0.04","0.0","0.0",,"40","28",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-22","0.12","0.0","0.0",,"42","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-23","0.00","0.0","0.0",,"39","30",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-24","0.13","1.8","0.0",,"38","30",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-25","0.14","1.4","20.1",,"35","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-26","0.00","0.0","9.8",,"40","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-27","0.00","0.0","0.0",,"40","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-28","0.04","0.0","0.0",,"49","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-29","1.19","0.0","0.0",,"54","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-30","0.00","0.0","0.0",,"49","39",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2017-12-31","0.00","0.0","0.0",,"43","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-01","0.00","0.0","0.0",,"44","31",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-02","0.00","0.0","0.0",,"45","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-03","0.00","0.0","0.0",,"49","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-04","0.09","0.0","0.0",,"46","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-05","0.36","0.0","0.0",,"51","44",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-06","0.45","0.0","0.0",,"47","43",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-07","0.55","0.0","0.0",,"45","42",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-08","0.15","0.0","0.0",,"48","44",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-09","0.69","0.0","0.0",,"46","40",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-10","0.12","0.0","0.0",,"46","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-11","0.93","0.0","0.0",,"50","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-12","0.15","0.0","0.0",,"52","47",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-13","0.01","0.0","0.0",,"56","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-14","0.00","0.0","0.0",,"58","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-15","0.10","0.0","0.0",,"64","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-16","0.18","0.0","0.0",,"55","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-17","0.49","0.0","0.0",,"55","42",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-18","0.79","0.0","0.0",,"51","39",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-19","0.02","0.0","0.0",,"46","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-20","0.04","0.0","0.0",,"50","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-21","0.26","0.0","0.0",,"51","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-22","0.12","0.0","0.0",,"48","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-23","0.83","0.0","0.0",,"47","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-24","0.36","0.0","0.0",,"50","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-25","0.09","0.0","0.0",,"44","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-26","0.13","0.0","0.0",,"43","39",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-27","0.50","0.0","0.0",,"49","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-28","0.06","0.0","0.0",,"53","43",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-29","0.89","0.0","0.0",,"49","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-30","0.06","0.0","0.0",,"50","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-01-31","0.00","0.0","0.0",,"46","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-01","0.51","0.0","0.0",,"46","43",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-02","0.10","0.0","0.0",,"54","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-03","0.52","0.0","0.0",,"50","48",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-04","0.03","0.0","0.0",,"57","48",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-05","0.15","0.0","0.0",,"51","45",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-06","0.11","0.0","0.0",,"48","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-07","0.01","0.0","0.0",,"52","46",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-08","0.14","0.0","0.0",,"53","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-09","0.05","0.0","0.0",,"47","39",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-10","0.00","0.0","0.0",,"47","30",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-11","0.00","0.0","0.0",,"47","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-12","0.00","0.0","0.0",,"47","31",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-13","0.20","0.0","0.0",,"46","27",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-14","0.16","0.0","0.0",,"43","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-15","0.00","0.0","0.0",,"45","36",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-16","0.23","0.0","0.0",,"47","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-17","0.17","0.0","0.0",,"52","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-18","0.00","0.0","0.0",,"44","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-19","0.00","0.0","0.0",,"38","28",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-20","0.00","0.0","0.0",,"38","29",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-21","0.06","0.8","0.0",,"36","26",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-22","0.00","0.0","1.0",,"40","27",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-23","0.00","0.0","0.0",,"39","27",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-24","0.08","0.0","0.0",,"45","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-25","0.30","0.0","0.0",,"44","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-26","0.00","0.0","0.0",,"47","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-27","0.16","0.0","0.0",,"45","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-02-28","0.46","0.0","0.0",,"46","39",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-01","0.02","0.0","0.0",,"53","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-02","0.26","0.0","0.0",,"46","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-03","0.00","0.0","0.0",,"51","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-04","0.03","0.0","0.0",,"47","32",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-05","0.08","0.0","0.0",,"47","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-06","0.00","0.0","0.0",,"53","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-07","0.06","0.0","0.0",,"49","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-08","0.40","0.0","0.0",,"51","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-09","0.00","0.0","0.0",,"53","38",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-10","0.00","0.0","0.0",,"60","33",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-11","0.00","0.0","0.0",,"67","37",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-12","0.00","0.0","0.0",,"71","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-13","0.22","0.0","0.0",,"63","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-14","0.01","0.0","0.0",,"55","37",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-15","0.00","0.0","0.0",,"58","33",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-16","0.00","0.0","0.0",,"56","36",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-17","0.00","0.0","0.0",,"54","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-18","0.00","0.0","0.0",,"55","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-19","0.00","0.0","0.0",,"55","36",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-20","0.00","0.0","0.0",,"56","37",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-21","0.10","0.0","0.0",,"60","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-22","0.44","0.0","0.0",,"47","37",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-23","0.52","0.0","0.0",,"49","35",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-24","0.24","0.0","0.0",,"51","36",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-25","0.00","0.0","0.0",,"54","34",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-26","0.03","0.0","0.0",,"47","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-27","0.05","0.0","0.0",,"53","44",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-28","0.01","0.0","0.0",,"53","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-29","0.00","0.0","0.0",,"58","44",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-30","0.02","0.0","0.0",,"59","46",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-03-31","0.00","0.0","0.0",,"60","42",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-01","0.20","0.0","0.0",,"47","37",,,,,,,"    1","    1",,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-02","0.01","0.0","0.0",,"54","35",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-03","0.00","0.0","0.0",,"49","40",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-04","0.36","0.0","0.0",,"47","41",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-05","0.19","0.0","0.0",,"54","44",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-06","0.02","0.0","0.0",,"65","44",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-07","0.79","0.0","0.0",,"61","46",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-08","0.14","0.0","0.0",,"53","46",,,,,"    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2018-04-09","0.00","0.0","0.0",,"62","42",,,,,,,,,,
